follower_id,following_id,follow_date
2493,1404,2024-04-02
303,4948,2023-09-09
4817,1725,2024-03-15
4117,2869,2025-03-19
4471,3422,2024-12-13
2134,2560,2025-01-11
748,2540,2023-07-18
2482,4909,2024-10-23
1391,2836,2024-05-06
3894,4356,2024-03-12
3232,3086,2025-05-30
740,3243,2024-04-16
1684,149,2024-02-25
105,2190,2024-10-24
2477,4860,2024-06-16
809,1873,2024-01-30
2228,2860,2023-10-03
1649,1083,2025-06-11
523,3266,2024-12-11
4675,4557,2023-07-14
540,3460,2024-12-11
2701,15,2024-02-06
1932,1894,2025-02-03
1950,2080,2024-01-02
2024,3451,2024-12-19
1301,3414,2025-03-24
2661,268,2023-10-28
568,615,2024-08-02
154,611,2024-07-07
2103,3307,2023-11-25
2364,3859,2025-05-30
3845,3040,2025-03-04
3610,3069,2024-11-20
2400,3004,2025-05-21
4132,1305,2023-08-06
150,607,2023-09-26
1933,4607,2023-12-24
2031,3616,2023-11-15
2623,1940,2024-07-28
1332,2249,2025-05-09
3813,2435,2024-09-06
3712,1950,2025-03-19
1771,4775,2025-01-13
158,3896,2024-06-27
2679,4140,2024-10-05
4986,1371,2024-12-21
4688,3769,2024-03-14
1105,211,2024-05-26
2338,1839,2024-10-04
3909,916,2024-12-15
4006,3465,2025-04-27
4764,748,2025-03-04
4604,1302,2023-09-16
2137,2749,2023-10-07
1733,2853,2024-06-09
680,2006,2023-11-01
2207,3404,2025-01-14
514,4486,2023-07-09
2289,1725,2023-10-11
4547,190,2025-03-23
1046,2818,2024-12-27
2515,111,2024-03-05
183,2403,2024-10-22
264,3171,2025-02-07
4183,239,2023-09-11
4870,764,2023-11-02
2875,4005,2024-01-17
1795,183,2023-12-23
2610,1253,2025-03-30
1576,1644,2023-09-14
4442,124,2024-04-13
850,3289,2024-06-19
1120,4443,2024-05-23
2472,3544,2023-10-27
4919,3386,2025-06-19
210,1995,2023-10-01
3288,838,2024-05-28
4946,4222,2023-12-29
4847,1979,2025-05-03
4060,4356,2024-07-23
874,593,2023-08-23
4348,3251,2024-09-27
3510,2615,2024-03-20
3166,4010,2023-09-29
360,344,2024-12-24
4845,1335,2025-03-02
3194,1502,2025-01-21
4049,4253,2023-10-17
1080,4685,2025-01-26
1205,2108,2024-12-09
1335,4264,2023-07-21
1434,4306,2024-09-07
4780,2651,2024-11-26
2658,4238,2023-06-30
690,4851,2023-12-05
4482,1297,2023-12-17
4333,4656,2023-09-17
3844,4138,2025-05-14
293,2668,2025-02-26
4236,2512,2023-08-06
348,2140,2025-05-18
4509,1138,2023-07-15
2893,4705,2025-02-23
758,861,2024-11-09
3419,4291,2025-01-29
17,4858,2024-04-28
3445,4408,2023-06-30
252,2219,2024-11-04
1358,946,2023-06-29
4483,4096,2024-07-28
4061,1906,2024-03-18
1820,4706,2023-07-27
2351,1234,2025-04-08
4126,2063,2025-03-04
226,410,2025-05-18
3375,3854,2023-09-01
1869,2138,2024-05-31
1145,4079,2025-04-25
1287,262,2024-08-09
4254,624,2024-09-28
3413,1093,2024-07-26
4903,1008,2024-12-06
2521,1527,2025-01-28
4840,2224,2024-12-26
2799,1796,2023-12-28
3492,748,2025-03-22
4087,1305,2024-03-22
4807,3840,2025-06-20
3142,3076,2024-10-12
1414,2652,2025-05-08
1688,3145,2024-02-18
2351,1638,2025-02-16
3400,4382,2024-06-29
4255,2690,2023-11-26
2622,2325,2025-02-08
4436,780,2024-02-19
1311,4521,2024-05-18
4941,4103,2023-09-07
597,3695,2024-12-05
1095,4862,2024-04-08
2585,374,2025-04-11
685,2915,2024-10-03
3973,4120,2025-06-20
1193,4525,2025-05-03
2152,2266,2024-04-06
3637,1849,2023-10-09
2402,4368,2024-07-01
4086,653,2024-11-18
4844,589,2025-04-16
1672,285,2023-09-11
3290,3014,2024-04-04
276,4257,2023-10-13
4252,1438,2025-04-06
3025,4540,2024-01-18
4685,4877,2024-06-30
1106,4508,2024-08-09
2595,4445,2024-12-01
3659,441,2023-09-01
4867,4990,2024-06-06
4272,3469,2024-04-04
2302,2941,2025-06-05
3247,2224,2025-04-23
611,1468,2024-08-10
296,1236,2024-05-17
617,3112,2025-06-11
4416,1325,2023-12-12
2959,2382,2025-05-02
3466,4805,2024-05-13
1922,2840,2023-08-27
4409,2170,2025-04-16
2107,1857,2023-12-31
4734,2300,2023-10-14
3803,321,2023-10-18
1826,3640,2024-02-17
1939,4077,2023-11-28
3241,3135,2024-03-17
1450,2022,2024-11-23
853,4161,2024-12-26
318,651,2024-12-23
3024,1094,2023-08-07
276,1589,2023-12-05
4424,1199,2024-09-16
3152,4379,2024-03-17
4790,1706,2023-11-22
1922,2406,2024-08-07
296,3196,2023-11-06
2032,200,2025-04-07
4077,4623,2023-10-04
4637,784,2024-04-07
3572,2022,2023-08-25
4901,3765,2024-03-05
945,3471,2024-11-03
2606,1434,2024-08-09
3048,264,2024-02-06
735,1585,2024-10-17
749,3881,2024-01-22
4615,2226,2023-06-30
3174,4851,2024-09-24
1279,414,2024-02-16
4902,2887,2024-10-24
711,2129,2023-08-28
993,3963,2024-10-13
1628,4087,2024-07-25
3753,8,2024-02-16
273,169,2024-01-21
1082,3298,2024-08-18
4204,800,2023-07-25
2999,3471,2023-09-02
1799,2584,2024-02-19
176,3671,2024-03-06
961,610,2025-01-08
2756,3102,2025-02-02
4035,2104,2025-05-21
2118,2717,2025-06-23
104,4934,2024-02-13
2547,4958,2024-04-01
1687,3703,2025-01-28
1295,4544,2024-02-20
4241,4263,2023-08-08
2736,1563,2023-07-19
2135,3504,2024-08-31
4440,4944,2024-10-20
2224,4712,2025-06-23
353,4551,2024-05-31
1434,4880,2025-03-14
3525,1036,2024-05-07
799,3218,2024-10-15
4527,2790,2024-08-06
1479,4307,2024-06-11
493,2299,2023-09-06
1624,1835,2024-03-12
1029,4740,2023-12-07
3756,808,2024-11-22
3294,3340,2024-03-21
1968,4395,2024-01-18
2169,2887,2024-06-25
3596,3007,2024-11-21
2210,185,2025-02-23
3400,4889,2024-11-28
3043,3052,2024-02-01
4457,2350,2023-07-15
2888,1369,2024-04-30
4925,237,2023-08-13
1711,4154,2023-07-04
3819,4187,2023-08-14
1188,2177,2023-10-25
2277,3621,2025-01-25
1641,2195,2023-11-03
3820,3530,2025-03-12
309,2216,2023-10-25
3247,807,2024-05-18
2837,474,2024-06-04
1358,1076,2024-09-23
4254,1944,2024-01-18
2545,4503,2024-02-23
2571,2708,2023-11-16
4940,1089,2024-10-23
4901,1581,2023-11-01
2775,1371,2023-09-04
3277,4423,2024-09-15
2913,3469,2024-10-30
811,1280,2024-05-07
4471,2548,2025-04-05
458,2089,2024-12-07
3875,1669,2023-12-07
1672,2387,2023-08-26
2730,87,2024-12-29
843,3795,2025-06-16
756,3267,2023-10-31
4924,1732,2023-08-22
2987,2644,2023-09-18
1671,3420,2024-09-18
4103,3678,2024-04-18
514,953,2025-01-15
2515,2653,2024-03-06
2803,1874,2023-12-27
555,1743,2024-01-04
4179,4879,2024-03-24
1094,2415,2024-12-05
3860,3618,2023-10-18
187,1880,2024-03-09
3641,1439,2025-03-07
1305,583,2023-07-12
1013,3704,2024-06-22
1470,2771,2024-04-19
4466,4703,2024-01-31
3612,4816,2024-08-06
3705,2743,2024-11-22
218,834,2024-12-20
609,326,2024-10-14
4116,2871,2024-11-21
748,2406,2024-05-21
2833,3473,2025-02-06
1844,1932,2024-01-04
2123,4288,2024-01-30
3670,4212,2024-06-24
2175,147,2024-06-10
2795,3244,2024-11-16
4165,4273,2024-08-16
2535,610,2025-04-23
4792,4221,2025-04-21
4589,1477,2025-03-16
1067,4003,2025-05-22
82,3897,2023-12-13
3247,815,2023-10-14
4042,2866,2025-04-12
191,402,2024-03-20
3643,2517,2024-08-25
870,2922,2023-07-08
631,1002,2024-08-16
1129,379,2024-12-05
1361,3635,2025-01-01
4797,1574,2024-12-08
1289,1004,2024-11-17
3812,1486,2024-10-28
754,3567,2024-10-06
1425,2100,2025-05-25
3274,3840,2025-01-02
776,1992,2025-05-21
4381,1617,2024-08-05
482,2045,2023-09-13
625,1076,2024-08-16
3304,3734,2024-04-15
3096,805,2024-04-02
4631,2157,2025-04-10
790,3504,2025-05-10
3840,3054,2024-07-07
4587,1361,2024-01-18
2094,3455,2024-04-12
464,4189,2023-07-07
3243,1493,2024-06-01
516,1399,2025-04-22
3253,1035,2025-06-06
716,3279,2025-06-16
4027,2315,2024-07-28
3769,2449,2023-12-10
3005,4439,2023-07-26
2665,4387,2024-01-01
4045,4769,2024-03-13
1640,1766,2024-02-27
2568,414,2023-12-21
4715,2184,2023-08-04
2080,4967,2025-03-14
2726,4904,2024-10-31
3255,2292,2023-09-01
1987,885,2025-01-12
3259,3704,2023-11-12
161,238,2023-10-04
2603,2742,2023-07-09
207,1852,2024-07-17
2926,1748,2025-05-06
1468,1338,2023-08-29
3950,1620,2025-01-19
3345,2632,2023-11-30
2595,1809,2024-04-26
2798,1945,2024-03-23
3505,510,2025-05-26
112,146,2025-05-27
1087,2076,2025-02-20
4385,3756,2024-12-27
4061,1121,2023-09-28
3350,4451,2023-12-21
984,26,2023-07-25
922,528,2024-04-13
4858,638,2025-05-17
2138,3748,2025-03-10
1645,1911,2024-05-03
4287,3999,2023-08-14
4920,331,2024-11-08
617,4080,2024-02-15
1484,3022,2024-02-16
159,2991,2024-09-23
341,633,2023-11-19
4499,4330,2025-04-10
827,1090,2025-03-16
4190,1175,2024-11-14
1612,4976,2023-07-25
139,4705,2023-09-26
3640,2310,2025-02-09
2646,716,2024-07-28
31,3923,2025-05-25
4804,2472,2024-07-02
1847,3700,2025-04-03
3432,4625,2023-09-03
348,724,2024-04-11
4416,1365,2024-11-28
2330,1523,2024-06-12
1101,1976,2023-07-23
390,3908,2024-10-22
1075,4328,2025-02-19
4058,3880,2024-11-29
2610,2224,2025-05-29
1962,3377,2024-02-18
2784,1320,2023-11-01
4918,3199,2025-03-06
2864,567,2025-03-11
2053,2859,2023-09-16
1437,2562,2023-09-14
4819,2568,2024-07-30
2577,916,2023-11-19
4300,209,2024-06-17
1188,4200,2024-09-13
529,1974,2024-03-23
4127,1330,2025-06-22
1762,2454,2025-04-24
837,116,2024-09-24
995,2028,2023-12-08
1382,3436,2023-07-30
4941,79,2023-08-14
2721,200,2024-02-12
4340,2054,2025-06-18
1284,3238,2024-04-14
4570,798,2024-04-23
486,4208,2024-08-22
480,2903,2024-01-23
3869,2475,2024-01-22
478,5,2023-10-23
4547,4890,2025-01-10
4112,2554,2023-07-29
2320,2578,2024-03-27
2649,1247,2023-10-18
2562,4553,2024-10-21
3249,1532,2025-05-10
1316,155,2025-02-06
380,309,2024-02-07
1874,3419,2023-10-14
4828,4985,2024-09-23
2550,4074,2025-04-20
69,4246,2023-10-26
19,2586,2025-01-11
4262,1087,2024-12-21
2004,4705,2024-05-25
3397,4359,2024-05-27
4725,93,2025-02-12
4582,409,2025-04-29
3928,4093,2025-04-17
1309,3087,2024-07-15
398,3870,2023-08-15
3860,3667,2024-03-19
2163,2799,2024-05-03
3403,1097,2025-03-31
3910,1603,2025-03-24
706,376,2024-03-31
2238,4801,2025-01-22
3866,968,2024-02-26
1850,704,2023-12-22
1436,3633,2024-10-14
2274,2018,2024-10-26
1695,3299,2024-10-26
3760,2373,2023-07-29
3121,1611,2025-06-25
1158,2464,2024-05-22
325,2622,2023-08-04
806,2520,2023-09-01
4748,3597,2024-10-29
1027,3138,2025-03-01
3256,1069,2025-01-28
2680,3752,2024-03-08
1226,2236,2024-01-11
3484,813,2025-02-16
3451,2418,2024-03-18
4305,1293,2024-12-26
3960,4147,2025-04-18
4340,594,2025-02-27
1799,269,2023-12-15
2909,885,2023-11-07
3707,2557,2025-05-27
4774,1267,2024-12-29
1925,3301,2025-02-19
1759,2940,2024-11-06
374,2346,2025-06-02
3848,1521,2023-11-28
3980,680,2024-11-13
3364,1348,2023-11-28
4922,702,2025-03-29
2191,2287,2025-03-23
4917,3396,2025-02-19
4212,2368,2024-05-09
4000,2198,2023-08-21
2284,1493,2024-10-04
3022,697,2025-01-29
3491,4128,2025-04-06
1885,1094,2024-06-19
62,2058,2024-07-22
106,1315,2023-07-20
2101,4474,2024-04-24
2184,4847,2023-08-19
591,977,2025-06-22
1957,3253,2025-01-09
3043,247,2024-02-23
4436,46,2024-02-13
4613,4899,2024-03-16
656,754,2023-12-26
3509,1344,2024-02-17
2209,1570,2023-11-21
1678,2453,2023-11-28
2233,4500,2025-05-07
3467,263,2023-12-10
2806,3933,2024-05-12
3774,728,2024-10-05
4237,2966,2025-02-22
1089,2132,2024-03-26
991,4708,2023-08-20
288,2660,2025-01-21
259,329,2024-12-14
3633,2081,2023-09-22
2705,4645,2023-06-29
3407,2421,2024-12-14
1351,1266,2023-07-10
1498,1680,2024-07-05
2954,2985,2023-08-23
673,1046,2023-11-25
3782,572,2024-10-16
3734,4489,2025-03-27
3029,779,2025-06-09
454,1434,2024-05-04
2290,611,2024-07-26
2150,1314,2024-10-15
4434,2465,2025-03-08
4956,4513,2025-04-23
3112,752,2024-03-22
2065,2937,2024-07-05
368,405,2024-09-08
2610,303,2024-11-16
1509,3148,2023-07-26
3156,916,2023-07-30
3800,803,2024-04-30
927,4537,2024-04-14
3790,1901,2024-01-24
3096,2395,2024-02-03
918,3789,2023-10-23
581,2869,2023-11-19
1946,4952,2025-03-27
2677,703,2025-06-17
2760,842,2024-07-23
3981,890,2024-09-02
2537,4656,2025-06-03
3623,1634,2023-12-20
4658,2367,2023-07-02
1079,2196,2025-03-23
308,3860,2024-11-29
2198,1533,2023-09-16
3626,4705,2024-12-24
2738,546,2024-09-10
3971,3164,2025-03-05
2096,106,2024-09-02
1715,2291,2024-06-05
4364,2060,2023-06-30
2610,4275,2024-03-16
4273,4338,2025-04-23
3640,334,2023-11-26
3823,4561,2024-08-01
4544,1603,2025-03-31
488,38,2023-12-10
4035,427,2024-10-25
4840,1698,2024-11-15
1666,656,2024-10-13
4010,4015,2023-09-10
3034,2915,2023-10-19
4764,4501,2025-04-05
363,1751,2023-10-10
2320,2260,2023-08-23
2374,1207,2025-01-03
4594,4539,2023-12-11
167,4167,2024-03-02
26,2991,2025-01-12
3942,2327,2025-06-21
4750,2301,2023-10-23
2832,1850,2025-02-21
4068,4273,2024-01-20
2552,1577,2024-06-01
757,3811,2024-06-18
3374,2168,2024-12-07
1948,1870,2024-10-02
4704,4709,2023-09-15
2364,1114,2024-07-26
4233,2293,2025-04-20
2519,551,2024-05-30
4473,1522,2024-11-22
1852,2285,2024-06-11
67,2835,2023-07-20
1587,4036,2023-08-30
4302,3174,2024-01-20
191,2676,2024-08-06
363,2237,2023-10-29
4775,4009,2024-08-15
4930,2140,2024-11-02
4735,4681,2024-05-15
1259,860,2024-03-17
1324,4598,2023-08-22
1175,249,2024-11-05
3860,532,2024-03-20
2822,4881,2024-09-16
2194,4019,2023-07-14
2914,3786,2025-04-18
3727,1617,2023-12-05
2729,1262,2023-09-23
4561,4744,2024-05-30
1067,1711,2025-02-02
2415,3202,2024-09-18
1728,1399,2024-07-23
1694,3462,2025-05-24
2152,3248,2023-07-19
2474,4496,2024-03-27
564,2834,2024-10-15
3319,3816,2025-06-20
1242,4878,2023-11-25
3228,92,2025-06-28
3007,1625,2024-05-11
103,4677,2023-11-08
3027,454,2024-01-04
2633,3410,2025-01-03
1895,4244,2024-03-31
2725,2989,2025-05-27
4833,520,2023-08-14
3487,392,2024-06-25
4878,4828,2025-05-25
3358,224,2024-12-22
3381,916,2023-09-11
3320,547,2025-01-09
2684,1617,2025-04-06
1707,2847,2025-02-08
81,3164,2024-12-28
64,4834,2024-05-25
2024,2608,2023-07-08
4868,3122,2023-07-24
3746,1937,2025-06-13
4622,1723,2025-05-13
1094,1161,2025-01-18
4571,4403,2025-02-05
884,1570,2024-11-25
1876,4779,2023-09-28
3244,1980,2023-11-24
4474,2728,2024-12-22
1944,1916,2025-03-16
4483,1580,2024-08-17
1945,1336,2024-07-20
1377,1842,2025-03-01
3380,3874,2025-01-15
237,899,2023-08-03
3716,2009,2023-10-25
2735,316,2024-09-27
2068,1519,2024-02-22
550,4234,2023-12-07
2545,4897,2024-06-29
3072,4402,2023-11-17
3524,3060,2023-07-12
3409,1462,2024-06-02
622,4424,2025-01-20
3714,4689,2023-08-24
1599,4148,2025-04-12
4259,4173,2025-04-10
2151,2059,2025-03-12
4322,3001,2025-04-30
2577,3889,2024-04-30
1317,3783,2025-04-19
1955,2640,2025-05-14
4662,4948,2023-11-09
575,4412,2024-09-11
1679,3009,2024-06-20
4030,4771,2025-06-24
306,2200,2024-01-13
743,1257,2023-11-30
116,1399,2024-05-10
21,2487,2023-09-04
2795,1862,2023-09-27
2515,229,2025-05-03
3223,2064,2024-08-08
851,3241,2024-06-03
3518,1656,2023-10-21
992,3028,2023-08-22
3367,3330,2024-12-07
2247,562,2024-08-13
1988,3591,2023-12-19
2490,4910,2024-02-27
471,2334,2024-08-30
1527,4190,2024-09-16
1205,339,2024-05-31
1170,1359,2023-09-06
4099,1497,2024-07-19
672,4781,2024-05-10
3369,3311,2024-04-01
1258,4982,2025-02-22
4904,2395,2024-02-17
3297,1676,2025-05-01
3171,3966,2023-11-06
4244,1776,2024-07-27
2205,2949,2024-01-31
4160,2657,2025-01-09
810,3101,2025-03-05
4497,1315,2024-05-29
3208,3037,2025-04-17
30,4487,2025-05-19
3032,2486,2025-04-17
2147,4306,2024-08-15
4530,2143,2023-08-12
1439,1180,2024-02-10
2358,1532,2023-11-21
937,1355,2024-03-28
2556,4738,2024-04-14
1313,4774,2024-01-14
3073,15,2025-01-12
4550,846,2024-01-29
1996,3218,2024-08-20
471,1047,2024-09-23
3291,3920,2023-12-15
4578,1594,2023-08-15
1266,840,2025-02-22
3593,3550,2024-11-17
273,2234,2024-03-13
2500,3810,2025-04-14
4708,2033,2024-05-17
1998,4211,2024-09-11
3264,1111,2024-01-11
3350,2943,2025-05-21
523,4979,2024-03-20
1057,3524,2024-11-17
1724,2128,2023-08-21
2685,4732,2024-09-21
1111,2997,2024-08-28
4713,1300,2023-07-26
4774,141,2025-01-15
3696,3408,2024-02-21
231,2049,2024-08-18
540,829,2025-05-24
1457,2374,2023-12-20
1046,4260,2023-09-16
4171,154,2023-12-10
4941,3430,2024-02-26
3207,1507,2025-04-14
2529,4808,2025-03-30
155,511,2023-07-09
2535,638,2024-06-13
3533,2739,2024-11-18
3772,2967,2023-09-17
255,331,2025-03-30
3492,556,2024-01-09
145,2667,2024-10-03
4857,4545,2025-03-11
3889,4503,2023-08-09
3387,741,2024-10-25
471,2396,2024-06-29
955,960,2023-08-05
713,673,2024-04-08
899,2401,2024-04-10
33,3554,2025-02-09
2127,4705,2023-09-28
1549,4761,2024-05-01
4387,2798,2023-08-23
2718,4512,2025-01-29
3157,548,2025-01-19
3438,659,2025-05-01
642,4717,2025-01-20
1212,4102,2023-10-30
4813,3096,2023-09-14
1055,3293,2024-02-20
2739,2190,2024-04-24
1742,2739,2024-01-01
158,1155,2024-06-07
2556,3007,2025-02-21
2649,221,2023-11-14
3345,538,2024-06-21
1715,2981,2024-12-09
4756,4116,2025-04-15
4177,1013,2024-09-13
680,3425,2025-03-03
4399,3522,2024-08-01
4030,3477,2024-02-17
2757,2828,2024-06-26
2138,3714,2025-05-24
3711,4146,2023-07-26
2184,1017,2025-03-19
1883,4264,2023-10-02
1589,2680,2024-09-21
4442,3023,2025-06-13
273,3582,2023-08-24
4225,2030,2025-02-09
839,3035,2025-03-30
2379,1439,2025-01-24
2672,4807,2025-04-06
4989,1739,2024-05-18
3757,1182,2025-03-30
3628,1686,2024-11-22
2818,692,2024-02-20
4782,2387,2024-04-18
2941,3977,2025-04-15
4605,2344,2024-08-23
3151,215,2025-06-05
2264,2289,2023-10-29
2457,4879,2025-06-25
4267,2495,2025-05-13
214,4395,2023-10-25
163,119,2025-05-17
2257,2362,2023-12-09
3094,1427,2023-10-28
3147,4104,2023-10-29
3894,215,2025-01-29
4864,548,2025-04-07
427,1687,2024-12-30
1916,3962,2024-03-17
2071,4053,2024-12-28
1614,4003,2024-02-11
2051,4114,2023-09-13
2099,299,2023-07-27
3578,1541,2023-11-25
4256,3434,2024-12-02
4116,4478,2025-04-21
3492,3755,2023-10-13
3705,3835,2024-09-13
4372,2033,2025-03-25
2164,4116,2025-04-09
2308,407,2024-08-14
2025,265,2024-02-22
3165,3227,2023-08-30
3098,717,2023-08-01
914,1087,2023-12-06
4159,1059,2023-09-19
2633,2149,2025-02-15
1507,4030,2025-01-27
1749,4366,2023-10-26
2525,75,2025-01-09
811,2973,2024-11-18
1044,3639,2024-07-11
1987,1952,2023-10-22
3284,2982,2024-08-30
4215,3864,2024-12-03
4822,2047,2025-06-21
3186,1458,2024-05-17
1136,2496,2025-04-10
81,1895,2024-03-02
3780,4214,2024-08-22
480,3303,2024-04-09
1995,3598,2025-01-03
2302,2124,2024-01-08
3597,2011,2025-03-20
2921,4261,2025-05-21
1781,3835,2024-11-29
1739,483,2024-09-28
1064,2495,2024-11-26
250,134,2025-03-28
2870,3757,2023-07-22
2893,3288,2025-04-07
2840,1477,2025-01-16
3490,975,2024-07-12
534,4285,2025-02-21
4978,725,2025-01-23
385,4855,2025-02-03
1396,3660,2024-07-24
4321,214,2024-11-08
1619,2597,2025-06-03
1004,693,2024-07-22
4612,872,2023-07-08
1568,3345,2024-02-22
1659,2799,2023-07-10
4563,3849,2024-06-15
2365,263,2025-01-11
2321,339,2025-05-18
892,35,2025-01-21
3954,4711,2024-09-24
2492,3871,2024-02-24
1739,4909,2023-09-08
4727,2459,2025-02-23
2050,288,2025-05-07
3149,711,2023-08-04
3296,148,2025-03-22
4670,4678,2024-09-13
1205,2000,2024-08-27
2487,4609,2024-10-03
1789,3341,2025-01-10
4107,3101,2024-10-01
370,1374,2024-07-03
3878,3912,2023-11-23
4060,3591,2024-11-26
3610,3341,2024-10-28
680,20,2023-11-01
1670,3553,2025-03-21
3396,2487,2025-05-05
1126,1694,2025-06-22
1624,324,2024-11-25
1256,2757,2023-09-06
2403,818,2023-11-15
3229,4131,2025-05-02
3623,1789,2023-11-19
3215,3839,2024-09-23
932,4566,2024-05-20
3099,3935,2025-03-12
3078,3455,2024-07-12
3992,1183,2024-10-08
4775,3534,2024-04-18
3880,2093,2023-12-02
1472,3646,2025-05-04
4359,461,2025-05-13
3412,3622,2024-10-23
4621,3228,2025-05-26
4673,109,2025-02-06
3001,3643,2025-05-26
2146,2960,2025-06-21
2209,4000,2024-04-25
1491,3520,2023-07-15
323,2096,2025-01-20
3390,330,2023-09-23
3867,1666,2023-09-03
4420,3451,2023-12-15
113,4185,2024-03-15
2003,3031,2025-02-01
3774,3272,2024-02-06
3165,4924,2025-04-20
4752,1471,2024-07-31
2982,1753,2024-01-24
4139,3871,2023-11-26
2142,2175,2024-08-02
786,2021,2025-06-15
3514,794,2024-12-01
910,4900,2024-01-17
2829,1222,2024-02-02
3563,3120,2024-06-11
1639,4676,2023-11-07
3901,2969,2024-11-14
1377,1536,2023-08-31
3569,3758,2024-11-25
970,1823,2025-04-16
4724,1845,2024-11-03
3227,2978,2025-04-26
150,4991,2024-03-26
1063,754,2024-09-29
2299,3469,2023-09-16
1686,2352,2024-07-24
4921,993,2024-07-27
4094,1432,2023-10-06
1247,75,2025-04-27
2672,1852,2023-11-16
540,4079,2024-03-14
3008,2130,2023-11-17
3024,4801,2025-02-10
4986,4358,2025-06-19
4508,3299,2025-04-24
4604,54,2024-08-27
2072,2345,2023-11-12
354,4768,2024-05-18
2845,33,2025-02-28
647,3678,2024-12-29
1414,3735,2024-02-19
670,4273,2024-11-29
2838,1788,2024-02-04
3088,4559,2024-11-25
2534,1524,2023-08-30
155,4768,2024-09-20
2555,563,2023-12-01
4850,4678,2025-01-19
1830,4352,2024-10-25
2909,3739,2024-03-15
2119,4194,2024-06-06
3561,3324,2024-06-16
1685,3687,2024-02-25
647,782,2024-04-07
3334,243,2024-05-19
1209,2920,2025-05-22
1174,3795,2023-09-15
1424,850,2023-12-23
3148,2984,2024-02-20
4074,4984,2023-09-26
4970,2762,2024-07-08
1272,3409,2025-05-18
2371,1200,2024-08-03
1868,3870,2024-11-06
232,2434,2023-10-26
2400,4644,2023-11-16
147,2984,2023-07-22
399,4731,2025-05-16
2627,4833,2024-05-03
3807,566,2025-03-03
4211,1432,2024-10-26
77,2093,2025-02-02
3135,421,2024-03-29
3325,2088,2023-11-07
465,3319,2025-05-26
2121,3683,2023-09-01
3157,4533,2025-01-08
2508,2203,2025-04-28
2102,2606,2024-03-15
4702,3958,2023-07-30
3798,3564,2024-01-11
1791,3342,2024-10-21
1087,4071,2024-09-27
4726,607,2024-05-22
1648,855,2025-06-21
1897,4646,2023-12-01
4249,335,2024-07-29
1814,3056,2024-02-25
701,4007,2024-07-24
4884,2862,2023-07-17
2914,2954,2024-05-10
1336,4224,2023-12-27
1244,1528,2023-12-04
806,3057,2024-11-27
626,3054,2025-05-23
4980,997,2024-01-03
783,3656,2025-02-22
72,1458,2023-11-16
3737,1917,2025-06-17
11,3258,2025-06-12
2056,2197,2023-09-30
872,2331,2025-02-07
1591,243,2024-05-15
3692,737,2024-03-27
3663,1378,2024-02-26
512,1855,2023-12-29
3874,4228,2024-04-24
2388,1845,2024-10-10
3068,3956,2024-01-04
588,1520,2024-09-24
1570,369,2023-11-28
34,3131,2024-11-15
2987,3846,2024-03-22
4935,4145,2024-03-31
3284,3524,2024-08-24
3220,2456,2023-07-19
623,1239,2025-01-16
3389,277,2023-11-26
2017,3021,2025-06-25
4311,2276,2023-12-11
4958,1943,2024-05-28
3428,2692,2024-02-26
308,3093,2025-05-23
4980,2129,2023-09-01
4166,3091,2024-12-01
1414,4408,2025-04-14
3940,3431,2024-07-02
4337,2656,2025-01-02
4658,3811,2023-11-09
1072,2280,2024-02-23
2863,1904,2023-08-17
2644,4469,2024-03-23
2175,8,2024-10-23
2875,2210,2023-09-27
4687,961,2023-11-06
1832,2760,2024-01-22
4068,240,2024-04-15
973,4353,2024-12-29
1564,4567,2025-03-19
1574,3320,2023-10-06
2912,3259,2024-12-27
1315,2245,2024-12-03
2728,1605,2024-06-16
2387,4387,2025-04-17
4008,4231,2025-03-24
884,512,2024-03-08
2536,498,2025-04-20
2956,3450,2025-05-27
2363,2949,2025-01-04
244,4903,2025-06-14
3503,4499,2024-11-01
3748,1157,2024-08-25
3576,4549,2024-02-28
1196,3206,2024-07-29
445,3351,2024-11-29
3848,4521,2025-04-27
4092,4859,2023-08-06
1575,3819,2025-06-09
2134,739,2023-07-06
395,353,2023-10-13
1020,1517,2024-10-14
2733,2758,2025-02-07
4193,757,2025-01-10
1371,3202,2023-10-23
3763,229,2024-06-04
3354,2552,2025-04-06
2837,4182,2023-07-06
4594,3598,2024-04-02
17,1858,2025-01-16
3579,2994,2024-07-02
101,3248,2023-07-10
2150,4443,2024-08-26
3210,4666,2023-07-26
3012,4717,2025-01-26
3283,67,2023-07-12
1258,1341,2023-07-06
10,3135,2023-09-15
2808,4217,2025-03-21
1852,3779,2024-02-21
3766,1205,2024-08-06
176,4709,2024-10-29
989,1317,2025-04-07
2291,3214,2025-02-10
983,4526,2025-03-01
994,2213,2024-12-21
2987,2451,2024-07-13
2817,1891,2024-10-21
2788,657,2024-08-24
2884,1787,2024-11-11
260,1855,2025-04-17
4783,2940,2023-12-18
3668,2337,2025-04-23
2254,675,2024-01-29
2290,1517,2024-11-23
2067,3132,2025-02-16
302,1257,2024-01-09
4536,717,2024-01-06
2271,1452,2023-07-04
288,1883,2023-09-19
1875,2887,2024-06-26
4165,3932,2023-08-13
3311,2522,2023-12-09
950,2288,2024-03-28
4732,3418,2024-11-07
2690,1803,2023-10-05
4741,3878,2023-09-17
4173,3209,2025-03-31
